nom_me,cartodb_id,data,id,d1_011,d1_010,d1_009,d1_008,d1_007,d1_006,d1_043,d1_035,d1_024,d1_023,d1_017,d1_016,d1_012,d1_005,d1_004,d1_003,ba_001,d1_002,d1_001,ba_002,ins020,ins015,p1_001,p3_006,p3_005,p3_004,p3_003,p3_002,p13_208,p13_207,p13_206,p13_205,p13_204,p13_203,p13_202,p13_201,p13_039,p13_038,p13_037,p13_036,p13_035,p13_022,p12_001,p11_001,p3_001,cod_mu,cod_rm,cod_mi,cod_me,cod_uf,cod_gr,nom_mu,nom_rm,nom_mi,codap,nom_uf,nom_gr,ba_003,mt008,mt007,mt006,ren105,ren104,ren103,ren102,ren101,ren016,ren004,ren003,ren002,ins037,ins032,ins002,ins001,re050,re047,re046,re104,re103,re102,re038,re101,re036,re032,re031,re030,re029,re028,re027,de024,de023,de020,p3_205,p3_204,p3_203,p3_202,p3_201,t_env,p13_222,p13_221,p13_220,p13_219,p13_218,p13_217,p13_216,p13_215,p13_214,p13_213,p13_212,p13_211,p13_210,p13_209,area
METROPOLITANA DE SAO PAULO,300,435,251395,140,950,32,1726,719,5270,8834,8776,8539,12,7354,8825,8684,1422,101,7026,8843,8843,8865,30759,-999999,-999999,26263,42,13395,176,2895,14249,193,1182,3676,8927,6968,1718,2342,2869,481,521,475,470,457,478,15949,14838,30787,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005130,SAO PAULO,REGIAO SUDESTE,3.48,89.93,61.32,10.07,-999.99,-999.99,1.52,38.21,34.61,24.77,3.6,1.04,1837.45,-999.99,-999.99,7.15,6.66,2.32,-999.99,2.63,18.17,2.82,10.21,31.21,-999.99,2.43,3.27,34.48,49.19,-999.99,-999.99,10.13,4.15,27.22,7.19,0.14,43.51,0.57,9.4,46.28,4.47,0.63,3.84,11.94,29,22.63,5.58,7.61,9.32,1.56,1.69,1.54,1.53,1.48,1.55,7.312764
METROPOLITANA DE SAO PAULO,301,173,449332,296,457,483,1653,214,6735,9829,9440,9733,3,4351,9835,7362,103,335,9309,9849,9849,9978,33360,-999999,-999999,30085,16,8620,318,1338,23193,388,1858,4989,10670,6766,1691,2185,2529,476,423,394,392,391,336,16837,16679,33516,3528502,20,35058,3515,35,3,MAIRIPORA,RM SAO PAULO,FRANCO DA ROCHA,3528502003000,SAO PAULO,REGIAO SUDESTE,3.39,95.18,59.13,4.82,3.14,6.26,8.75,34.94,25.47,21.02,7.74,2.32,3947.63,-999.99,-999.99,8.4,8.38,4.05,-999.99,3.17,13.36,-999.99,4.78,19.14,-999.99,-999.99,-999.99,20.43,64.12,-999.99,-999.99,7.14,2.2,16.41,10.53,0.05,25.72,0.95,3.99,69.2,6.7,1.16,5.54,14.89,31.84,20.19,5.05,6.52,7.55,1.42,1.26,1.18,1.17,1.17,1,76.228836
METROPOLITANA DE SAO PAULO,306,426,223936,119,784,30,3173,243,6222,10569,10563,10308,0,10202,10571,10571,700,31,9586,10571,10571,10572,34430,-999999,-999999,30915,32,9537,284,2751,21827,649,2425,5292,10421,7387,1553,2034,2231,423,414,397,405,385,415,18002,16429,34431,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005120,SAO PAULO,REGIAO SUDESTE,3.26,90.74,62.93,9.26,-999.99,3.71,9.11,46.45,25.03,15.22,5.63,1.73,2870.51,-999.99,-999.99,7.65,8.49,3.62,-999.99,4.87,11.48,1.94,12.34,25.75,-999.99,1.73,2.35,28.1,55.05,-999.99,-999.99,7.58,2.99,18.68,6.32,0.09,27.7,0.82,7.99,63.39,8.93,1.88,7.04,15.37,30.27,21.45,4.51,5.91,6.48,1.23,1.2,1.15,1.18,1.12,1.21,2.095455
METROPOLITANA DE SAO PAULO,318,375,431439,69,765,40,4943,388,8322,14522,14525,14436,3,13210,14524,14506,1067,160,13219,14527,14527,14577,46417,-999999,-999999,42237,80,10607,734,2796,32249,1404,4238,7969,13291,9380,1936,2474,2689,516,522,516,543,494,495,24828,21639,46467,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005070,SAO PAULO,REGIAO SUDESTE,3.2,93.81,61.27,6.19,-999.99,4.56,12,48.04,21.67,13.05,6.16,1.94,3143.4,-999.99,-999.99,7.7,8.21,4.15,-999.99,5.06,13.44,-999.99,5.03,19.09,0.97,1.11,2.09,21.18,62.34,-999.99,-999.99,5.97,2.16,20.62,5.05,0.17,22.83,1.58,6.02,69.4,12.14,3.02,9.12,17.15,28.6,20.19,4.17,5.32,5.79,1.11,1.12,1.11,1.17,1.06,1.07,2.490042
METROPOLITANA DE SAO PAULO,307,429,230455,249,711,39,2980,189,6343,10510,10511,10433,1,10288,10510,10508,291,14,10157,10511,10511,10516,34655,-999999,-999999,30935,38,11310,425,3666,19222,604,2340,5126,10254,7341,1606,2196,2562,462,465,411,426,396,472,18322,16339,34661,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005120,SAO PAULO,REGIAO SUDESTE,3.3,95.59,64.13,4.41,-999.99,2,5.1,51.37,26.15,15.3,4.94,1.5,2517.76,-999.99,-999.99,6.22,7.09,3,-999.99,4.04,14.17,1.81,9.57,25.55,-999.99,-999.99,2.27,27.82,53.26,-999.99,-999.99,10.5,3.09,22.95,5.72,0.11,32.63,1.23,10.58,55.46,8.49,1.74,6.75,14.79,29.58,21.18,4.63,6.34,7.39,1.33,1.34,1.19,1.23,1.14,1.36,1.854221
METROPOLITANA DE SAO PAULO,308,434,251324,418,818,29,2450,153,6194,10061,10061,9577,13,9154,10049,9981,435,371,8815,10062,10062,10067,35382,-999999,-999999,29902,61,14569,224,3558,16981,259,1315,3925,10262,8290,2050,2689,3217,550,547,579,564,575,571,18248,17145,35393,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005130,SAO PAULO,REGIAO SUDESTE,3.52,91.08,59.92,8.92,-999.99,-999.99,2.01,35.98,33.68,27.26,3.84,1.09,1957.53,-999.99,-999.99,7.04,7.07,2.87,-999.99,3.5,19.48,-999.99,11.64,32.02,-999.99,-999.99,-999.99,32.82,48.64,-999.99,-999.99,10.91,4.13,26.02,7.91,0.17,41.16,0.63,10.05,47.98,4.45,0.73,3.72,11.09,28.99,23.42,5.79,7.6,9.09,1.55,1.55,1.64,1.59,1.62,1.61,1.51288
METROPOLITANA DE SAO PAULO,309,369,223787,140,545,47,3135,1691,7200,12756,12734,12703,10,12395,12748,12743,4353,83,8285,12758,12758,12771,39574,-999999,-999999,36097,35,7972,574,3060,27951,969,2933,6604,12226,8106,1621,2110,2405,444,438,411,423,450,452,21324,18268,39592,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005060,SAO PAULO,REGIAO SUDESTE,3.1,92.9,62.75,7.1,1.83,9.31,15.01,38.48,23.58,11.78,7.47,2.41,3807.97,-999.99,-999.99,8.49,9.13,2.35,1.15,7.03,9.77,-999.99,7.88,18.65,1.63,1.49,3.12,21.77,60.81,-999.99,-999.99,6.03,1.97,19.8,5.01,0.09,20.14,1.45,7.73,70.6,9.86,2.45,7.41,16.68,30.88,20.47,4.09,5.33,6.07,1.12,1.11,1.04,1.07,1.14,1.14,3.888632
METROPOLITANA DE SAO PAULO,320,22,181677,49,371,176,1371,795,2829,5588,5580,5579,2,4845,5589,5489,875,43,4669,5591,5591,5595,18412,-999999,-999999,16261,10,6143,121,828,11316,147,674,2113,5699,4462,968,1252,1427,291,301,270,278,248,288,9311,9107,18418,3509205,20,35057,3515,35,3,CAJAMAR,RM SAO PAULO,OSASCO,3509205003000,SAO PAULO,REGIAO SUDESTE,3.29,89.5,58.41,10.5,-999.99,-999.99,4.18,44.47,22.81,26.37,4.18,1.27,2129.28,-999.99,-999.99,7.2,7.29,5.06,-999.99,-999.99,19.18,2.84,7.78,29.8,-999.99,-999.99,-999.99,31.87,55.54,-999.99,-999.99,6.9,6.71,30.15,12.53,0.05,33.35,0.66,4.5,61.44,4.46,0.8,3.66,11.47,30.94,24.23,5.26,6.8,7.75,1.58,1.63,1.47,1.51,1.35,1.56,7.504775
METROPOLITANA DE SAO PAULO,310,425,223708,35,339,54,2628,955,5804,9813,9815,9790,1,9756,9814,9814,2817,62,6914,9815,9815,9911,29879,-999999,-999999,27805,32,4829,442,1229,23453,816,2495,5333,9218,6004,1111,1520,1711,332,297,304,273,287,284,15975,14010,29985,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005120,SAO PAULO,REGIAO SUDESTE,3.04,94.44,60.62,5.56,2.46,10.18,17.59,42.8,14.92,11.76,8.15,2.7,4154.85,-999.99,-999.99,8.64,9.61,3.45,-999.99,5.77,10.67,1.99,4.66,17.32,-999.99,-999.99,2.4,19.72,63.04,-999.99,-999.99,6.73,2.19,19.02,5.65,0.11,16.1,1.47,4.1,78.22,11.04,2.72,8.32,17.79,30.74,20.02,3.71,5.07,5.71,1.11,0.99,1.01,0.91,0.96,0.95,3.075662
METROPOLITANA DE SAO PAULO,311,427,219298,204,774,55,2380,455,6226,10090,10093,9991,2,9862,10092,10086,933,84,8984,10094,10094,10108,33540,-999999,-999999,30286,18,10025,272,2843,20418,641,2219,5347,10128,6864,1543,2108,2326,409,433,395,374,382,407,17824,15752,33576,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005120,SAO PAULO,REGIAO SUDESTE,3.32,90.91,63.8,9.09,-999.99,2.84,8.49,50.78,20.2,17.14,6.86,2.07,3498.51,-999.99,-999.99,6.97,7.98,2.34,-999.99,3.51,13.26,2.37,5.82,21.45,-999.99,2.53,2.98,24.43,60.33,-999.99,-999.99,8.06,2.61,16.65,5.15,0.05,29.86,0.81,8.47,60.81,8.52,1.91,6.61,15.93,30.16,20.44,4.6,6.28,6.93,1.22,1.29,1.18,1.11,1.14,1.21,2.949095
METROPOLITANA DE SAO PAULO,313,497,244406,282,805,38,3017,1693,9887,15718,15628,15685,5,12897,15717,15201,1960,6,13739,15727,15727,15733,55727,509,544,46967,89,24112,294,5646,25581,279,1812,5996,16467,12635,3165,4600,5291,977,907,932,874,926,861,28925,26814,55739,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005190,SAO PAULO,REGIAO SUDESTE,3.54,92.43,60.99,7.57,-999.99,-999.99,1.94,29.87,34.97,32.34,3.45,0.98,1760.19,14.66,5.91,6.2,6.39,3.39,-999.99,1.54,16.39,1.31,13.04,30.75,-999.99,-999.99,1.09,31.84,49.04,-999.99,-999.99,13.4,4.79,27.81,7.85,0.16,43.26,0.53,10.13,45.89,3.75,0.5,3.25,10.76,29.54,22.67,5.68,8.25,9.49,1.75,1.63,1.67,1.57,1.66,1.54,12.055617
METROPOLITANA DE SAO PAULO,314,20,239458,23,336,169,719,1467,4692,7400,7372,7383,10,5385,7396,6692,1061,295,6047,7469,7469,7606,24984,-999999,-999999,22367,30,5766,157,1057,17896,368,1439,3730,7624,5149,1212,1624,1794,348,318,317,335,324,324,12990,12134,25124,3509007,20,35058,3515,35,3,CAIEIRAS,RM SAO PAULO,FRANCO DA ROCHA,3509007003000,SAO PAULO,REGIAO SUDESTE,3.35,91.89,62.82,8.11,1.9,7.42,9.65,42.69,22.07,15.73,7.28,2.22,3712.42,-999.99,-999.99,7.83,8.55,2.8,-999.99,4.16,9.52,2.29,11.49,23.29,3.25,-999.99,5,28.29,53.72,-999.99,-999.99,10.48,1.86,17.66,12.22,0.12,22.95,0.62,4.21,71.23,7.19,1.46,5.73,14.85,30.35,20.49,4.82,6.46,7.14,1.39,1.27,1.26,1.33,1.29,1.29,83.87265
METROPOLITANA DE SAO PAULO,315,431,230295,236,1328,16,3007,71,8707,13358,13088,13228,24,11478,13341,13344,195,322,12764,13365,13365,13375,46621,-999999,-999999,40139,54,18959,250,5303,22077,451,2386,5594,13474,10318,2585,3578,3998,772,752,685,728,657,665,24469,22174,46643,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005120,SAO PAULO,REGIAO SUDESTE,3.49,92,62.11,8,-999.99,-999.99,2.81,36.57,34.63,25.04,3.85,1.1,1963.39,-999.99,-999.99,6.36,6.77,3.28,-999.99,2.63,16.5,1.94,10.79,29.23,-999.99,-999.99,1.87,31.1,53.12,-999.99,-999.99,9.41,3.5,24.69,6.79,0.12,40.65,0.54,11.37,47.33,6.08,0.97,5.12,11.99,28.89,22.12,5.54,7.67,8.57,1.66,1.61,1.47,1.56,1.41,1.43,1.722371
METROPOLITANA DE SAO PAULO,316,441,441620,79,580,82,3367,772,10762,15640,15624,15424,3,13122,15639,15614,1745,513,13180,15646,15646,15914,49756,-999999,-999999,46072,79,8822,861,2485,37832,1428,4490,9017,14772,9496,2012,2750,3005,583,503,529,521,494,479,26610,23484,50094,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005130,SAO PAULO,REGIAO SUDESTE,3.18,94.31,60.91,5.69,3.35,10.33,15.66,41.58,17.79,10.76,8.89,2.85,4533.48,-999.99,-999.99,8.68,9.32,5.63,1.28,8.39,13.21,-999.99,2.88,16.79,1.85,-999.99,2.67,19.46,58.38,0.97,-999.99,5.49,1.52,17.39,4.9,0.16,17.61,1.72,4.96,75.52,11.81,2.85,8.96,18,29.49,18.96,4.02,5.49,6,1.16,1,1.06,1.04,0.99,0.96,5.691454
METROPOLITANA DE SAO PAULO,317,440,431506,30,284,39,2803,323,5508,8986,8983,8958,2,8563,8985,8979,891,148,7926,8987,8987,9063,27387,-999999,-999999,25573,49,4277,698,1457,20988,992,2866,5130,7962,5388,956,1196,1456,247,232,252,266,264,265,14881,12591,27472,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005130,SAO PAULO,REGIAO SUDESTE,3.05,93.49,61.41,6.51,1.85,7.47,15.01,47.73,15.98,11.68,8.22,2.73,4192.93,-999.99,-999.99,8.68,9.23,5.05,2.08,6.52,12.72,-999.99,2.16,15.25,2.38,-999.99,3.37,18.62,61.89,-999.99,-999.99,5.24,-999.99,17.39,4.44,0.18,15.57,2.54,5.3,76.4,14.04,3.61,10.43,18.67,28.98,19.61,3.48,4.35,5.3,0.9,0.84,0.92,0.97,0.96,0.96,2.044737
METROPOLITANA DE SAO PAULO,321,95,251636,25,414,137,426,1138,2859,4978,4778,4893,7,2495,4992,4485,977,8,3930,5004,5004,7986,17372,-999999,-999999,17459,11,7156,78,1268,8079,90,559,2065,5095,3728,1108,1500,1582,308,297,313,306,277,302,8711,11651,20362,3516408,20,35058,3515,35,3,FRANCO DA ROCHA,RM SAO PAULO,FRANCO DA ROCHA,3516408003000,SAO PAULO,REGIAO SUDESTE,3.47,91.63,49.79,8.37,-999.99,-999.99,3.14,25.6,30.49,25.21,2.5,1.15,1275.74,-999.99,-999.99,6.48,6.37,3.58,-999.99,-999.99,16.48,2.81,12.02,31.31,-999.99,-999.99,-999.99,33.05,44.67,-999.99,-999.99,9.61,3.64,27.54,15.52,0.05,35.14,0.38,6.23,39.68,3.19,0.44,2.75,10.14,25.02,18.31,5.44,7.37,7.77,1.51,1.46,1.54,1.5,1.36,1.48,58.197609
METROPOLITANA DE SAO PAULO,322,19,239590,18,369,19,879,414,3827,5525,5508,5518,5,5076,5521,5500,8,1,5516,5526,5526,5528,18834,-999999,-999999,16595,7,6138,40,1178,11481,146,700,2383,6126,4028,990,1382,1473,271,270,289,275,270,241,9619,9225,18844,3509007,20,35058,3515,35,3,CAIEIRAS,RM SAO PAULO,FRANCO DA ROCHA,3509007003000,SAO PAULO,REGIAO SUDESTE,3.41,90.66,62.42,9.34,-999.99,-999.99,5.47,45.12,29.64,17.09,5.06,1.48,2580.23,-999.99,-999.99,7.69,7.94,3.44,-999.99,-999.99,18.26,3.09,9.9,31.25,-999.99,-999.99,3.4,34.64,51.88,-999.99,-999.99,8.05,2.67,26.56,9.77,0.04,32.57,0.21,6.25,60.93,4.49,0.77,3.71,12.65,32.51,21.38,5.25,7.33,7.82,1.44,1.43,1.53,1.46,1.43,1.28,2.628495
METROPOLITANA DE SAO PAULO,324,617,244173,746,995,26,1706,181,5941,9589,9580,9479,1,6691,9594,8585,745,94,8645,9600,9600,9601,34656,730,-999999,29325,15,15304,128,2774,16426,214,1196,3697,10564,7549,1911,2811,3393,640,550,546,541,540,495,17779,16881,34660,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005310,SAO PAULO,REGIAO SUDESTE,3.61,89.11,56.9,10.89,-999.99,1.59,2.76,25.19,33.28,36.83,3.65,1.01,1863.36,28.9,-999.99,6.15,6.3,2.73,-999.99,2.33,12.7,3.82,9.12,25.65,-999.99,2,2.32,27.97,50.11,-999.99,-999.99,15.92,5.77,27.21,7.95,0.04,44.15,0.37,8,47.39,4.07,0.62,3.45,10.67,30.48,21.78,5.51,8.11,9.79,1.85,1.59,1.58,1.56,1.56,1.43,4.173151
METROPOLITANA DE SAO PAULO,420,332,209742,29,257,399,2590,350,9589,13213,13207,13203,0,13181,13214,13208,11233,121,1853,13214,13214,13264,31816,-999999,-999999,30268,8,2100,679,568,28530,1959,3806,6578,9673,5405,759,1077,1138,228,229,282,251,245,255,17831,14054,31885,3550308,20,35061,3515,35,3,SAO PAULO,RM SAO PAULO,SAO PAULO,3550308005020,SAO PAULO,REGIAO SUDESTE,2.41,96.54,59.6,3.46,37.41,22.77,11.25,15.53,1.77,11.08,26.85,11.83,13691.1,-999.99,-999.99,13.5,14.1,8.64,-999.99,4.7,3.33,-999.99,-999.99,3.59,-999.99,-999.99,-999.99,4.8,70.98,2.75,-999.99,7.31,2.48,23.31,7.79,0.03,6.59,2.13,1.78,89.48,18.08,6.14,11.94,20.63,30.34,16.95,2.38,3.38,3.57,0.72,0.72,0.88,0.79,0.77,0.8,3.484925
METROPOLITANA DE SAO PAULO,325,21,251490,27,441,49,1640,352,5374,7878,7879,7832,7,7346,7876,7766,31,233,7588,7883,7883,7900,26486,-999999,-999999,23074,45,9422,84,1925,14991,159,934,3388,8235,5926,1410,1899,2180,389,417,381,374,391,422,13485,13020,26505,3509007,20,35058,3515,35,3,CAIEIRAS,RM SAO PAULO,FRANCO DA ROCHA,3509007003000,SAO PAULO,REGIAO SUDESTE,3.36,87.62,65.91,12.38,-999.99,-999.99,4.66,40.85,35.41,17.46,4.41,1.31,2248.25,-999.99,-999.99,7.35,7.34,3.29,-999.99,-999.99,9.13,-999.99,14.37,25.03,-999.99,-999.99,2.28,27.31,54.57,-999.99,-999.99,11.71,4.87,31.54,14.61,0.17,35.55,0.32,7.26,56.56,4.12,0.6,3.52,12.78,31.07,22.36,5.32,7.16,8.22,1.47,1.57,1.44,1.41,1.48,1.59,6.833551
